model-1577495484,1577495515.612,0.61,0.2204,0.65,0.2233,0
model-1577495484,1577495515.739,0.65,0.2122,0.65,0.2239,0
model-1577495484,1577495515.863,0.56,0.2334,0.65,0.2239,0
model-1577495484,1577495515.989,0.56,0.2335,0.65,0.224,0
model-1577495484,1577495516.114,0.72,0.2023,0.64,0.2237,0
model-1577495484,1577495516.251,0.75,0.1986,0.65,0.2249,0
model-1577495484,1577495516.377,0.68,0.208,0.64,0.2259,0
model-1577495484,1577495516.501,0.56,0.2422,0.66,0.224,0
model-1577495484,1577495516.636,0.69,0.2136,0.62,0.2209,0
model-1577495484,1577495516.762,0.64,0.2229,0.66,0.2257,0
model-1577495484,1577495516.887,0.68,0.2091,0.6,0.2428,0
model-1577495484,1577495517.014,0.55,0.2384,0.53,0.2504,0
model-1577495484,1577495517.143,0.5,0.289,0.63,0.235,0
model-1577495484,1577495517.27,0.64,0.2127,0.67,0.2251,0
model-1577495484,1577495517.394,0.8,0.1817,0.63,0.2215,0
model-1577495484,1577495517.52,0.66,0.2321,0.63,0.2215,0
model-1577495484,1577495517.646,0.65,0.2192,0.66,0.2226,0
model-1577495484,1577495517.773,0.6,0.2303,0.66,0.223,0
model-1577495484,1577495517.899,0.69,0.2092,0.65,0.2238,0
model-1577495484,1577495518.026,0.63,0.2149,0.64,0.2218,0
model-1577495484,1577495518.159,0.63,0.209,0.64,0.2205,0
model-1577495484,1577495518.302,0.76,0.1947,0.65,0.2218,0
model-1577495484,1577495518.43,0.65,0.2187,0.63,0.2264,0
model-1577495484,1577495518.555,0.61,0.2333,0.62,0.2274,0
model-1577495484,1577495518.683,0.64,0.2264,0.65,0.2248,0
model-1577495484,1577495518.807,0.67,0.2137,0.67,0.2177,0
model-1577495484,1577495518.934,0.68,0.2112,0.65,0.2158,0
model-1577495484,1577495519.06,0.64,0.215,0.64,0.2199,0
model-1577495484,1577495519.22,0.73,0.1869,0.64,0.2251,0
model-1577495484,1577495519.371,0.6,0.2202,0.66,0.2194,0
model-1577495484,1577495519.531,0.63,0.2356,0.64,0.212,0
model-1577495484,1577495519.659,0.58,0.2405,0.62,0.2208,0
model-1577495484,1577495519.814,0.66,0.2132,0.58,0.2362,0
model-1577495484,1577495519.955,0.65,0.2135,0.56,0.2473,0
model-1577495484,1577495520.086,0.57,0.2611,0.59,0.2387,0
model-1577495484,1577495520.251,0.51,0.2456,0.61,0.2243,0
model-1577495484,1577495520.404,0.57,0.2467,0.67,0.2202,0
model-1577495484,1577495520.552,0.63,0.2175,0.62,0.2237,0
model-1577495484,1577495520.691,0.6,0.2313,0.59,0.231,0
model-1577495484,1577495520.838,0.56,0.2418,0.59,0.2347,0
model-1577495484,1577495520.966,0.55,0.2496,0.6,0.2313,0
model-1577495484,1577495521.114,0.56,0.2338,0.63,0.227,0
model-1577495484,1577495521.262,0.59,0.2354,0.65,0.2258,0
model-1577495484,1577495521.399,0.58,0.224,0.66,0.2268,0
model-1577495484,1577495521.545,0.64,0.2264,0.61,0.2297,0
model-1577495484,1577495521.689,0.6,0.2379,0.56,0.2335,0
model-1577495484,1577495521.853,0.66,0.2253,0.54,0.2362,0
model-1577495484,1577495521.993,0.53,0.2467,0.54,0.2352,0
model-1577495484,1577495522.141,0.59,0.2245,0.56,0.2307,0
model-1577495484,1577495522.279,0.61,0.2251,0.63,0.2268,0
model-1577495484,1577495522.418,0.66,0.221,0.64,0.2243,0
model-1577495484,1577495522.575,0.67,0.2165,0.68,0.2241,0
model-1577495484,1577495522.704,0.71,0.2144,0.66,0.2241,0
model-1577495484,1577495522.828,0.6,0.2283,0.66,0.2235,0
model-1577495484,1577495522.99,0.52,0.2488,0.67,0.2211,0
model-1577495484,1577495523.123,0.51,0.2457,0.67,0.22,0
model-1577495484,1577495523.214,0.71,0.2004,0.69,0.2196,0
model-1577495484,1577495523.344,0.66,0.2202,0.68,0.2184,1
model-1577495484,1577495523.515,0.59,0.2245,0.67,0.2169,1
model-1577495484,1577495523.641,0.64,0.2236,0.67,0.2169,1
model-1577495484,1577495523.767,0.7,0.2028,0.67,0.2187,1
model-1577495484,1577495523.894,0.66,0.2252,0.66,0.22,1
model-1577495484,1577495524.042,0.64,0.2174,0.67,0.2171,1
model-1577495484,1577495524.174,0.63,0.2149,0.69,0.2119,1
model-1577495484,1577495524.3,0.6,0.2263,0.68,0.2139,1
model-1577495484,1577495524.425,0.6,0.2266,0.68,0.2112,1
model-1577495484,1577495524.551,0.65,0.2186,0.68,0.2109,1
model-1577495484,1577495524.688,0.6,0.2346,0.67,0.2157,1
model-1577495484,1577495524.812,0.68,0.2149,0.64,0.2197,1
model-1577495484,1577495524.937,0.67,0.2255,0.64,0.2205,1
model-1577495484,1577495525.062,0.69,0.2117,0.64,0.2173,1
model-1577495484,1577495525.189,0.67,0.2108,0.68,0.2141,1
model-1577495484,1577495525.315,0.59,0.2315,0.67,0.212,1
model-1577495484,1577495525.439,0.68,0.2277,0.68,0.2124,1
model-1577495484,1577495525.583,0.61,0.2433,0.69,0.2147,1
model-1577495484,1577495525.709,0.6,0.2434,0.71,0.216,1
model-1577495484,1577495525.834,0.75,0.2179,0.69,0.2153,1
model-1577495484,1577495525.959,0.72,0.1935,0.72,0.2146,1
model-1577495484,1577495526.089,0.6,0.2341,0.68,0.2139,1
model-1577495484,1577495526.22,0.67,0.2189,0.68,0.2139,1
model-1577495484,1577495526.344,0.71,0.2096,0.65,0.2166,1
model-1577495484,1577495526.469,0.69,0.2132,0.64,0.2177,1
model-1577495484,1577495526.595,0.66,0.2,0.63,0.2167,1
model-1577495484,1577495526.724,0.71,0.1934,0.65,0.2176,1
model-1577495484,1577495526.849,0.6,0.2068,0.69,0.2151,1
model-1577495484,1577495526.973,0.62,0.2318,0.66,0.2157,1
model-1577495484,1577495527.097,0.68,0.21,0.66,0.2171,1
model-1577495484,1577495527.223,0.64,0.1859,0.65,0.2173,1
model-1577495484,1577495527.359,0.64,0.2166,0.66,0.2175,1
model-1577495484,1577495527.484,0.69,0.2009,0.67,0.2165,1
model-1577495484,1577495527.608,0.68,0.1972,0.67,0.2149,1
model-1577495484,1577495527.734,0.63,0.2346,0.66,0.2188,1
model-1577495484,1577495527.871,0.67,0.1975,0.67,0.2201,1
model-1577495484,1577495528.006,0.63,0.2198,0.68,0.2118,1
model-1577495484,1577495528.143,0.72,0.1948,0.71,0.2077,1
model-1577495484,1577495528.268,0.73,0.1937,0.71,0.2068,1
model-1577495484,1577495528.399,0.68,0.2116,0.7,0.2102,1
model-1577495484,1577495528.524,0.65,0.2039,0.66,0.2122,1
model-1577495484,1577495528.65,0.6,0.2408,0.69,0.2069,1
model-1577495484,1577495528.778,0.7,0.2056,0.72,0.2009,1
model-1577495484,1577495528.91,0.72,0.1792,0.71,0.1981,1
model-1577495484,1577495529.036,0.7,0.1873,0.71,0.1971,1
model-1577495484,1577495529.169,0.67,0.2159,0.73,0.1978,1
model-1577495484,1577495529.31,0.67,0.2001,0.71,0.1953,1
model-1577495484,1577495529.437,0.71,0.1932,0.7,0.1974,1
model-1577495484,1577495529.563,0.7,0.191,0.7,0.1951,1
model-1577495484,1577495529.687,0.7,0.1955,0.72,0.1961,1
model-1577495484,1577495529.814,0.7,0.2002,0.71,0.2059,1
model-1577495484,1577495529.94,0.69,0.2102,0.69,0.199,1
model-1577495484,1577495530.079,0.68,0.1859,0.69,0.2139,1
model-1577495484,1577495530.21,0.55,0.2422,0.71,0.2084,1
model-1577495484,1577495530.339,0.72,0.1856,0.69,0.198,1
model-1577495484,1577495530.463,0.72,0.2054,0.71,0.1975,1
model-1577495484,1577495530.588,0.7,0.1974,0.71,0.2013,1
model-1577495484,1577495530.715,0.62,0.2248,0.69,0.1982,1
model-1577495484,1577495530.853,0.75,0.1781,0.7,0.1974,1
model-1577495484,1577495530.987,0.66,0.2001,0.68,0.2008,1
model-1577495484,1577495531.115,0.74,0.1695,0.69,0.2103,1
model-1577495484,1577495531.243,0.57,0.241,0.72,0.1954,1
model-1577495484,1577495531.374,0.71,0.189,0.74,0.1901,1
model-1577495484,1577495531.506,0.66,0.1995,0.73,0.1892,1
model-1577495484,1577495531.633,0.76,0.1823,0.73,0.1897,1
model-1577495484,1577495531.758,0.75,0.1891,0.73,0.1893,1
model-1577495484,1577495531.881,0.77,0.1607,0.72,0.1891,1
model-1577495484,1577495532.006,0.61,0.214,0.72,0.1896,1
model-1577495484,1577495532.129,0.7,0.1913,0.73,0.1929,1
model-1577495484,1577495532.254,0.69,0.1979,0.73,0.1923,1
model-1577495484,1577495532.379,0.66,0.2017,0.73,0.1871,1
model-1577495484,1577495532.504,0.72,0.1844,0.76,0.1837,1
model-1577495484,1577495532.635,0.62,0.2232,0.75,0.1823,1
model-1577495484,1577495532.761,0.67,0.1968,0.73,0.1858,1
model-1577495484,1577495532.884,0.77,0.1711,0.73,0.1854,1
model-1577495484,1577495533.01,0.69,0.2073,0.74,0.1838,1
model-1577495484,1577495533.137,0.68,0.206,0.71,0.1841,1
model-1577495484,1577495533.262,0.69,0.2085,0.75,0.1861,1
model-1577495484,1577495533.388,0.69,0.2101,0.73,0.19,1
model-1577495484,1577495533.512,0.68,0.1954,0.72,0.1951,1
model-1577495484,1577495533.639,0.82,0.1629,0.72,0.1965,1
model-1577495484,1577495533.765,0.68,0.2123,0.68,0.2012,1
model-1577495484,1577495533.891,0.65,0.2043,0.71,0.2083,1
model-1577495484,1577495534.023,0.75,0.1771,0.69,0.208,1
model-1577495484,1577495534.149,0.62,0.2325,0.69,0.2026,1
model-1577495484,1577495534.28,0.72,0.1841,0.61,0.2265,1
model-1577495484,1577495534.405,0.63,0.2389,0.61,0.217,1
model-1577495484,1577495534.53,0.65,0.217,0.71,0.1949,1
model-1577495484,1577495534.655,0.67,0.2116,0.66,0.2096,1
model-1577495484,1577495534.794,0.69,0.1934,0.62,0.2349,1
model-1577495484,1577495534.929,0.61,0.2304,0.63,0.2354,1
model-1577495484,1577495535.076,0.59,0.2463,0.65,0.2115,1
model-1577495484,1577495535.21,0.67,0.1998,0.68,0.2031,1
model-1577495484,1577495535.336,0.57,0.2356,0.64,0.2117,1
model-1577495484,1577495535.46,0.61,0.2168,0.64,0.2159,1
model-1577495484,1577495535.585,0.64,0.2193,0.63,0.2128,1
model-1577495484,1577495535.708,0.59,0.2266,0.67,0.2043,1
model-1577495484,1577495535.837,0.72,0.1928,0.7,0.2006,1
model-1577495484,1577495535.962,0.66,0.2058,0.7,0.2025,1
model-1577495484,1577495536.087,0.66,0.2067,0.67,0.207,1
model-1577495484,1577495536.213,0.63,0.2019,0.66,0.2105,1
model-1577495484,1577495536.338,0.62,0.2322,0.67,0.2081,1
model-1577495484,1577495536.463,0.64,0.209,0.68,0.2031,1
model-1577495484,1577495536.589,0.69,0.1921,0.66,0.2058,1
model-1577495484,1577495536.713,0.69,0.19,0.67,0.2094,1
model-1577495484,1577495536.843,0.71,0.2024,0.65,0.2106,1
model-1577495484,1577495536.968,0.64,0.2233,0.65,0.2056,1
model-1577495484,1577495537.094,0.76,0.1809,0.69,0.2117,1
model-1577495484,1577495537.231,0.69,0.2042,0.69,0.218,1
model-1577495484,1577495537.364,0.74,0.1732,0.68,0.2201,1
model-1577495484,1577495537.489,0.73,0.1881,0.69,0.2197,1
model-1577495484,1577495537.614,0.61,0.2287,0.68,0.2114,1
model-1577495484,1577495537.739,0.68,0.2074,0.66,0.2073,1
model-1577495484,1577495537.864,0.69,0.1929,0.62,0.2087,1
model-1577495484,1577495537.989,0.71,0.1998,0.65,0.2116,1
model-1577495484,1577495538.113,0.73,0.1816,0.64,0.2105,1
model-1577495484,1577495538.238,0.62,0.2183,0.66,0.2079,1
model-1577495484,1577495538.363,0.69,0.204,0.66,0.2041,1
model-1577495484,1577495538.489,0.68,0.1925,0.68,0.2042,1
model-1577495484,1577495538.619,0.67,0.1923,0.68,0.2041,1
model-1577495484,1577495538.75,0.68,0.2002,0.71,0.201,1
model-1577495484,1577495538.881,0.66,0.201,0.7,0.2017,1
model-1577495484,1577495539.006,0.75,0.1908,0.71,0.197,1
model-1577495484,1577495539.132,0.68,0.2244,0.71,0.1938,1
model-1577495484,1577495539.263,0.58,0.2504,0.72,0.1899,1
model-1577495484,1577495539.395,0.84,0.1551,0.71,0.1904,1
model-1577495484,1577495539.543,0.63,0.2145,0.69,0.1913,1
model-1577495484,1577495539.674,0.77,0.1854,0.7,0.1911,1
model-1577495484,1577495539.803,0.71,0.1737,0.69,0.1889,1
model-1577495484,1577495539.936,0.74,0.189,0.73,0.1931,1
model-1577495484,1577495540.062,0.7,0.2084,0.74,0.1931,1
model-1577495484,1577495540.188,0.76,0.1614,0.74,0.1886,1
model-1577495484,1577495540.312,0.71,0.1722,0.72,0.1853,1
model-1577495484,1577495540.438,0.72,0.1896,0.67,0.1971,1
model-1577495484,1577495540.565,0.62,0.2482,0.66,0.2007,1
model-1577495484,1577495540.694,0.74,0.1648,0.67,0.1964,1
model-1577495484,1577495540.825,0.74,0.1774,0.71,0.1914,1
model-1577495484,1577495540.962,0.72,0.18,0.7,0.1908,1
model-1577495484,1577495541.086,0.73,0.173,0.71,0.1993,1
model-1577495484,1577495541.213,0.67,0.24,0.71,0.2055,1
model-1577495484,1577495541.344,0.7,0.1995,0.71,0.2031,1
model-1577495484,1577495541.47,0.65,0.2335,0.69,0.1956,1
model-1577495484,1577495541.611,0.67,0.2064,0.68,0.2032,1
model-1577495484,1577495541.752,0.62,0.2352,0.67,0.2089,1
model-1577495484,1577495541.905,0.59,0.2492,0.66,0.2085,1
model-1577495484,1577495542.033,0.67,0.209,0.69,0.2051,1
model-1577495484,1577495542.159,0.65,0.2039,0.69,0.2022,1
model-1577495484,1577495542.289,0.79,0.1756,0.66,0.2077,1
model-1577495484,1577495542.428,0.74,0.1972,0.63,0.2204,1
model-1577495484,1577495542.577,0.64,0.2062,0.6,0.2273,1
model-1577495484,1577495542.703,0.57,0.2429,0.64,0.218,1
model-1577495484,1577495542.83,0.65,0.2167,0.67,0.2079,1
model-1577495484,1577495542.966,0.77,0.1636,0.67,0.2066,1
model-1577495484,1577495543.123,0.79,0.1835,0.64,0.2107,1
model-1577495484,1577495543.253,0.71,0.2055,0.6,0.2135,1
model-1577495484,1577495543.391,0.68,0.1967,0.62,0.2132,1
model-1577495484,1577495543.517,0.68,0.2064,0.63,0.2129,1
model-1577495484,1577495543.642,0.68,0.2073,0.65,0.2144,1
model-1577495484,1577495543.767,0.69,0.1943,0.64,0.2155,1
model-1577495484,1577495543.89,0.63,0.2105,0.64,0.2139,1
model-1577495484,1577495544.018,0.65,0.2122,0.65,0.2091,1
model-1577495484,1577495544.143,0.66,0.224,0.65,0.2059,1
model-1577495484,1577495544.27,0.74,0.1861,0.65,0.2046,1
model-1577495484,1577495544.398,0.71,0.1979,0.64,0.2071,1
model-1577495484,1577495544.524,0.7,0.2094,0.67,0.2098,1
model-1577495484,1577495544.65,0.66,0.2093,0.66,0.2032,1
model-1577495484,1577495544.777,0.66,0.202,0.67,0.1983,1
model-1577495484,1577495544.902,0.62,0.2421,0.69,0.1971,1
model-1577495484,1577495545.027,0.69,0.1795,0.73,0.1975,1
model-1577495484,1577495545.153,0.68,0.188,0.72,0.199,1
model-1577495484,1577495545.276,0.64,0.2235,0.71,0.1967,1
model-1577495484,1577495545.402,0.66,0.2007,0.72,0.1949,1
model-1577495484,1577495545.528,0.75,0.179,0.73,0.1932,1
model-1577495484,1577495545.652,0.77,0.1634,0.71,0.1939,1
model-1577495484,1577495545.778,0.78,0.1477,0.7,0.1931,1
model-1577495484,1577495545.903,0.7,0.2058,0.7,0.1929,1
model-1577495484,1577495546.03,0.75,0.1718,0.71,0.1937,1
model-1577495484,1577495546.155,0.65,0.2081,0.71,0.197,1
model-1577495484,1577495546.294,0.73,0.1753,0.65,0.2056,1
model-1577495484,1577495546.421,0.78,0.1644,0.65,0.2081,1
model-1577495484,1577495546.546,0.59,0.2357,0.66,0.1988,1
model-1577495484,1577495546.675,0.76,0.1712,0.65,0.2068,1
model-1577495484,1577495546.807,0.75,0.1737,0.67,0.2094,1
model-1577495484,1577495546.933,0.69,0.2014,0.67,0.2089,1
model-1577495484,1577495547.057,0.73,0.1795,0.68,0.2049,1
model-1577495484,1577495547.185,0.73,0.1759,0.71,0.2001,1
model-1577495484,1577495547.309,0.71,0.1859,0.7,0.1971,1
model-1577495484,1577495547.435,0.76,0.1661,0.7,0.1947,1
model-1577495484,1577495547.558,0.76,0.1665,0.7,0.1925,1
model-1577495484,1577495547.683,0.74,0.1898,0.7,0.1908,1
model-1577495484,1577495547.808,0.69,0.2055,0.7,0.1893,1
model-1577495484,1577495547.931,0.69,0.2009,0.7,0.1872,1
model-1577495484,1577495548.059,0.75,0.173,0.72,0.1849,1
model-1577495484,1577495548.185,0.71,0.1895,0.74,0.1843,1
model-1577495484,1577495548.313,0.74,0.1654,0.7,0.1845,1
model-1577495484,1577495548.439,0.75,0.1695,0.71,0.1871,1
model-1577495484,1577495548.575,0.83,0.1394,0.71,0.1881,1
model-1577495484,1577495548.701,0.67,0.1988,0.72,0.1813,1
model-1577495484,1577495548.825,0.74,0.1716,0.71,0.1776,1
model-1577495484,1577495548.959,0.65,0.2256,0.68,0.1911,1
model-1577495484,1577495549.104,0.76,0.1538,0.7,0.1975,1
model-1577495484,1577495549.233,0.65,0.1961,0.69,0.1955,1
model-1577495484,1577495549.358,0.65,0.23,0.68,0.184,1
model-1577495484,1577495549.484,0.68,0.1891,0.72,0.1848,1
model-1577495484,1577495549.608,0.69,0.2128,0.64,0.2047,1
model-1577495484,1577495549.745,0.7,0.1748,0.64,0.2248,1
model-1577495484,1577495549.87,0.7,0.1924,0.66,0.2192,1
model-1577495484,1577495550.008,0.64,0.233,0.66,0.2012,1
model-1577495484,1577495550.136,0.75,0.1809,0.66,0.2152,1
model-1577495484,1577495550.26,0.69,0.1917,0.62,0.2358,1
model-1577495484,1577495550.387,0.66,0.2273,0.63,0.2304,1
model-1577495484,1577495550.512,0.64,0.2265,0.65,0.2135,1
model-1577495484,1577495550.637,0.7,0.1946,0.69,0.205,1
model-1577495484,1577495550.764,0.73,0.1815,0.65,0.207,1
model-1577495484,1577495550.894,0.62,0.2089,0.65,0.2106,1
model-1577495484,1577495551.031,0.7,0.199,0.62,0.2143,1
model-1577495484,1577495551.154,0.77,0.1715,0.61,0.2161,1
model-1577495484,1577495551.277,0.64,0.2175,0.64,0.2084,1
model-1577495484,1577495551.402,0.69,0.2204,0.7,0.2029,1
model-1577495484,1577495551.526,0.74,0.1893,0.68,0.2009,1
model-1577495484,1577495551.65,0.78,0.1769,0.73,0.1987,1
model-1577495484,1577495551.774,0.73,0.1983,0.75,0.1967,1
model-1577495484,1577495551.896,0.65,0.2215,0.76,0.1954,1
model-1577495484,1577495552.02,0.72,0.1894,0.74,0.1929,1
model-1577495484,1577495552.112,0.69,0.1794,0.73,0.19,1
model-1577495484,1577495552.239,0.73,0.1803,0.66,0.1977,2
model-1577495484,1577495552.364,0.7,0.1888,0.65,0.2111,2
model-1577495484,1577495552.487,0.75,0.171,0.66,0.2131,2
model-1577495484,1577495552.613,0.73,0.1783,0.69,0.1919,2
model-1577495484,1577495552.74,0.75,0.1785,0.75,0.1855,2
model-1577495484,1577495552.865,0.72,0.1878,0.76,0.1884,2
model-1577495484,1577495552.992,0.76,0.1571,0.75,0.1906,2
model-1577495484,1577495553.117,0.76,0.1778,0.75,0.187,2
model-1577495484,1577495553.241,0.65,0.2047,0.74,0.1895,2
model-1577495484,1577495553.366,0.75,0.1544,0.7,0.1969,2
model-1577495484,1577495553.502,0.8,0.1558,0.62,0.2265,2
model-1577495484,1577495553.627,0.69,0.2347,0.66,0.2138,2
model-1577495484,1577495553.75,0.73,0.1955,0.71,0.1939,2
model-1577495484,1577495553.873,0.76,0.1631,0.73,0.1844,2
model-1577495484,1577495553.997,0.77,0.1539,0.73,0.1847,2
model-1577495484,1577495554.122,0.7,0.2017,0.73,0.185,2
model-1577495484,1577495554.248,0.71,0.185,0.71,0.1854,2
model-1577495484,1577495554.372,0.63,0.2201,0.72,0.185,2
model-1577495484,1577495554.495,0.67,0.2043,0.71,0.188,2
model-1577495484,1577495554.619,0.77,0.1598,0.67,0.2038,2
model-1577495484,1577495554.743,0.7,0.183,0.68,0.2025,2
model-1577495484,1577495554.871,0.69,0.1944,0.71,0.193,2
model-1577495484,1577495554.997,0.68,0.2246,0.73,0.1896,2
model-1577495484,1577495555.128,0.74,0.1669,0.72,0.1886,2
model-1577495484,1577495555.258,0.72,0.1907,0.74,0.1869,2
model-1577495484,1577495555.382,0.7,0.1666,0.73,0.1862,2
model-1577495484,1577495555.504,0.71,0.1757,0.73,0.1873,2
model-1577495484,1577495555.628,0.81,0.1469,0.73,0.1902,2
model-1577495484,1577495555.752,0.62,0.2097,0.7,0.1937,2
model-1577495484,1577495555.875,0.78,0.1608,0.71,0.191,2
model-1577495484,1577495555.998,0.78,0.1569,0.71,0.1843,2
model-1577495484,1577495556.129,0.7,0.1848,0.71,0.1812,2
model-1577495484,1577495556.257,0.8,0.148,0.7,0.1824,2
model-1577495484,1577495556.382,0.73,0.1641,0.69,0.1818,2
model-1577495484,1577495556.506,0.72,0.2121,0.72,0.1804,2
model-1577495484,1577495556.633,0.74,0.1632,0.72,0.1855,2
model-1577495484,1577495556.773,0.69,0.1869,0.69,0.1933,2
model-1577495484,1577495556.903,0.71,0.1786,0.7,0.1936,2
model-1577495484,1577495557.027,0.72,0.1707,0.71,0.1876,2
model-1577495484,1577495557.154,0.65,0.2046,0.74,0.1798,2
model-1577495484,1577495557.277,0.77,0.1672,0.72,0.1824,2
model-1577495484,1577495557.4,0.68,0.2134,0.72,0.1875,2
model-1577495484,1577495557.526,0.7,0.1948,0.72,0.1899,2
model-1577495484,1577495557.652,0.8,0.1599,0.71,0.1898,2
model-1577495484,1577495557.779,0.78,0.1644,0.71,0.1858,2
model-1577495484,1577495557.905,0.65,0.2237,0.73,0.183,2
model-1577495484,1577495558.029,0.72,0.1917,0.72,0.1847,2
model-1577495484,1577495558.157,0.72,0.1795,0.71,0.1924,2
model-1577495484,1577495558.279,0.79,0.1635,0.7,0.193,2
model-1577495484,1577495558.405,0.72,0.1862,0.72,0.189,2
model-1577495484,1577495558.53,0.72,0.1876,0.74,0.1851,2
model-1577495484,1577495558.655,0.71,0.1706,0.73,0.1872,2
model-1577495484,1577495558.797,0.75,0.1552,0.74,0.1875,2
model-1577495484,1577495558.922,0.73,0.2031,0.72,0.1863,2
model-1577495484,1577495559.048,0.72,0.1747,0.72,0.1893,2
model-1577495484,1577495559.173,0.75,0.1887,0.7,0.197,2
model-1577495484,1577495559.297,0.79,0.152,0.69,0.2051,2
model-1577495484,1577495559.42,0.68,0.1871,0.64,0.2126,2
model-1577495484,1577495559.544,0.74,0.1706,0.67,0.2051,2
model-1577495484,1577495559.67,0.7,0.1942,0.69,0.1951,2
model-1577495484,1577495559.795,0.74,0.1702,0.73,0.1865,2
model-1577495484,1577495559.918,0.75,0.1882,0.72,0.1816,2
model-1577495484,1577495560.044,0.8,0.1682,0.71,0.1801,2
model-1577495484,1577495560.166,0.76,0.164,0.71,0.1788,2
model-1577495484,1577495560.297,0.8,0.1588,0.72,0.1795,2
model-1577495484,1577495560.425,0.75,0.1742,0.71,0.182,2
model-1577495484,1577495560.55,0.83,0.1303,0.71,0.1847,2
model-1577495484,1577495560.673,0.74,0.1714,0.75,0.1855,2
model-1577495484,1577495560.797,0.74,0.1583,0.73,0.1865,2
model-1577495484,1577495560.922,0.72,0.1693,0.75,0.1836,2
model-1577495484,1577495561.047,0.75,0.1512,0.73,0.1812,2
model-1577495484,1577495561.17,0.72,0.18,0.73,0.182,2
model-1577495484,1577495561.295,0.67,0.197,0.74,0.1829,2
model-1577495484,1577495561.42,0.73,0.1736,0.72,0.1841,2
model-1577495484,1577495561.545,0.79,0.1577,0.69,0.1847,2
model-1577495484,1577495561.667,0.74,0.184,0.7,0.1842,2
model-1577495484,1577495561.79,0.74,0.1726,0.72,0.1869,2
model-1577495484,1577495561.916,0.73,0.1842,0.72,0.1888,2
model-1577495484,1577495562.041,0.76,0.1891,0.71,0.1896,2
model-1577495484,1577495562.165,0.65,0.1984,0.7,0.1863,2
model-1577495484,1577495562.289,0.8,0.1387,0.75,0.1794,2
model-1577495484,1577495562.415,0.76,0.1832,0.76,0.1779,2
model-1577495484,1577495562.538,0.74,0.1796,0.77,0.1798,2
model-1577495484,1577495562.666,0.77,0.1454,0.73,0.1878,2
model-1577495484,1577495562.79,0.74,0.1848,0.71,0.1896,2
model-1577495484,1577495562.915,0.77,0.1672,0.75,0.1853,2
model-1577495484,1577495563.039,0.73,0.1879,0.75,0.183,2
model-1577495484,1577495563.163,0.75,0.1513,0.74,0.1847,2
model-1577495484,1577495563.287,0.74,0.1992,0.73,0.1877,2
model-1577495484,1577495563.41,0.79,0.1773,0.68,0.2019,2
model-1577495484,1577495563.533,0.68,0.1802,0.69,0.1979,2
model-1577495484,1577495563.657,0.8,0.1406,0.75,0.1822,2
model-1577495484,1577495563.781,0.79,0.1548,0.71,0.1813,2
model-1577495484,1577495563.917,0.63,0.2103,0.69,0.1898,2
model-1577495484,1577495564.039,0.75,0.1577,0.69,0.1853,2
model-1577495484,1577495564.163,0.76,0.1771,0.71,0.1783,2
model-1577495484,1577495564.291,0.75,0.171,0.73,0.1844,2
model-1577495484,1577495564.415,0.75,0.159,0.7,0.1985,2
model-1577495484,1577495564.54,0.67,0.2196,0.69,0.1996,2
model-1577495484,1577495564.662,0.74,0.1889,0.72,0.1901,2
model-1577495484,1577495564.79,0.71,0.1803,0.7,0.183,2
model-1577495484,1577495564.92,0.69,0.1904,0.73,0.1811,2
model-1577495484,1577495565.052,0.76,0.1609,0.72,0.1863,2
model-1577495484,1577495565.179,0.75,0.1771,0.7,0.192,2
model-1577495484,1577495565.303,0.8,0.1564,0.71,0.191,2
model-1577495484,1577495565.425,0.77,0.1722,0.72,0.1855,2
model-1577495484,1577495565.549,0.71,0.1961,0.74,0.1836,2
model-1577495484,1577495565.672,0.78,0.1616,0.68,0.1999,2
model-1577495484,1577495565.797,0.69,0.1929,0.67,0.2145,2
model-1577495484,1577495565.922,0.79,0.1631,0.66,0.2174,2
model-1577495484,1577495566.045,0.8,0.1664,0.7,0.2119,2
model-1577495484,1577495566.17,0.65,0.2159,0.69,0.198,2
model-1577495484,1577495566.293,0.71,0.1969,0.69,0.1929,2
model-1577495484,1577495566.418,0.77,0.1661,0.67,0.1975,2
model-1577495484,1577495566.541,0.7,0.188,0.67,0.202,2
model-1577495484,1577495566.666,0.8,0.1686,0.68,0.2015,2
model-1577495484,1577495566.79,0.71,0.2102,0.7,0.2001,2
model-1577495484,1577495566.914,0.71,0.1919,0.71,0.195,2
model-1577495484,1577495567.04,0.68,0.1709,0.68,0.1921,2
model-1577495484,1577495567.163,0.8,0.1574,0.69,0.1947,2
model-1577495484,1577495567.286,0.78,0.1635,0.67,0.1986,2
model-1577495484,1577495567.413,0.73,0.1766,0.69,0.2043,2
model-1577495484,1577495567.55,0.74,0.1845,0.68,0.2036,2
model-1577495484,1577495567.674,0.71,0.203,0.67,0.1996,2
model-1577495484,1577495567.798,0.59,0.2568,0.71,0.1897,2
model-1577495484,1577495567.922,0.79,0.1549,0.72,0.1835,2
model-1577495484,1577495568.046,0.7,0.1994,0.74,0.1838,2
model-1577495484,1577495568.171,0.8,0.1613,0.74,0.1852,2
model-1577495484,1577495568.297,0.8,0.1668,0.74,0.1856,2
model-1577495484,1577495568.421,0.76,0.1795,0.73,0.1841,2
model-1577495484,1577495568.545,0.76,0.172,0.71,0.1833,2
model-1577495484,1577495568.675,0.8,0.1498,0.7,0.1841,2
